batch_time	read_number	channel	num_samples	read_id	sequence_length	decision
1691835332.909869	168068	28	5014	06bd2769-1f86-4cef-80a4-1443e9302a62	443	unblock
1691835694.1889842	122917	246	5000	7e25f0ad-1b8c-4841-a5d1-43121a9b81e6	332	unblock
1691835758.201097	180705	159	5007	29eeaf87-4294-4562-992b-ebaed8ee8db6	417	unblock
1691835982.6092558	205539	197	5000	62cb3748-6873-493d-add5-52a00ebb3b74	423	unblock
1691836266.040984	200965	134	5008	76a46180-a46a-4ae5-9b32-b3a6facfe847	315	unblock
1691836378.943053	186196	91	5003	d5eb0f89-3e11-4de3-a555-660cfb8fdeab	446	unblock
1691836453.8554702	127942	253	5007	538df53c-b3ca-4d68-8c9f-406c45cc6f40	392	unblock
1691836876.647509	191307	79	5010	185e3868-34b4-477e-8145-5b1d5fa7afa6	402	unblock
1691836966.0862837	185303	36	5000	e46838f0-a72d-4640-8dae-d3a980bf7832	442	unblock
1691837237.6130388	190126	202	5001	d709a0bc-716a-4df4-bc50-0081729d8cbe	375	unblock
1691837452.3002815	171207	230	5007	17c1e751-7e6e-4fe8-8fe1-449055bc3a2e	422	unblock
1691837468.199738	129015	1	5014	5fbf5034-75e7-4dc4-88b9-e0a6ff83c967	408	no_decision
1691837468.939825	129015	1	10020	5fbf5034-75e7-4dc4-88b9-e0a6ff83c967	791	no_decision
1691837470.043887	129015	1	15022	5fbf5034-75e7-4dc4-88b9-e0a6ff83c967	1214	no_decision
1691837713.994362	93316	7	5004	a694167a-2f6d-436c-b51b-b45ce02c29a5	339	unblock
1691837754.8047495	113137	50	5000	bb5a8096-74b3-4f9d-9b50-8dc93a1006e1	406	unblock
1691837950.0157747	162524	120	5009	f114dd2f-62f3-4fc9-8f67-b91a3c64fc60	313	unblock
1691838172.3719308	162814	120	5000	d6030dc4-1c6a-4510-b36e-571505f227c8	335	unblock
1691838335.7223034	173950	64	5002	397391a5-80d7-49b1-8dc5-09ed0c9942f3	396	unblock
1691838400.009477	570047	195	5004	5671d12a-f1eb-420a-b8ef-2d4c61f2e292	339	unblock
1691838654.586377	105946	89	5006	a60fa68f-9b0a-49ca-995e-f49dc4fa8b7f	344	unblock
1691838773.1865168	159665	245	5000	6fba2736-7dfd-433b-b135-6f78ba05e18e	425	unblock
1691838870.5571942	178697	232	5003	975d3766-8f20-4d58-9c8c-517a760ed5c5	408	unblock
1691838912.6910949	189893	91	5001	69fd49c2-a5f4-49ae-b906-c3ebb0810cec	362	unblock
1691839153.9896014	175718	64	5011	fa1e1971-0c1d-4b33-91e5-3d9eb07de319	379	no_decision
1691839157.1640134	198542	205	5005	d761d249-097e-440b-8ad2-cc7d5acf619d	414	unblock
1691839495.2386012	108891	181	5003	384b04d9-e3c0-488e-8eaf-a548caf47681	355	unblock
1691839535.238663	112680	190	5006	cc6fe7f0-3404-4310-be55-d1c19895f381	383	unblock
1691839677.5516388	180745	232	5042	a83e2385-75a6-4c3e-966e-ba28e8ce5689	429	unblock
1691839804.9164207	185303	59	5004	9783ac5f-a183-469a-ad52-995a3b4f541d	340	unblock
1691839877.5322518	191899	159	5002	4f483545-405c-4c40-b788-5c97499fffb1	338	unblock
1691839958.8774931	187977	74	5007	c254efef-09b2-4878-9263-3a8e6c2c1cb3	387	unblock
1691840427.8076532	207433	63	5002	7a80867e-2c7b-45e7-90c8-0db996667abb	400	unblock
1691840919.0428429	203304	215	5003	f7eddf1d-a487-4b8b-ba04-3c84ffef0d46	317	unblock
1691841010.627636	174924	28	5013	0190f9ab-cac3-4c86-8582-f5ebaf395a71	340	unblock
1691841123.6409848	178372	23	5008	8929eaa1-61e8-486c-a715-d66384940cd5	347	unblock
1691841651.2350943	157627	129	5000	09731016-f5a9-4c54-8f7a-cc1c6a0b6af6	406	unblock
1691841842.1439707	262341	132	5001	4aee52b3-cc42-4eda-884f-3b2294ab5a04	237	unblock
1691842286.4546072	610321	72	5017	a9433ffa-88c7-4c06-b7b1-772bdb7e0975	408	unblock
1691842399.453394	118427	26	5002	a6e56311-7d23-4215-886a-a1be0a72a801	417	unblock
1691842406.6049168	221419	197	5000	e693339d-c3c8-4d05-8aa0-5b7b2d95b53b	351	unblock
1691842660.4666498	171834	120	5004	0ccdc7be-c0b7-41b6-85a5-a050b6645330	507	unblock
1691842717.494409	149908	163	5017	776461e5-bf1a-4cea-9eb3-cf226d220f4d	405	no_decision
1691842718.5579958	149908	163	10018	776461e5-bf1a-4cea-9eb3-cf226d220f4d	808	no_decision
1691842719.666576	149908	163	15019	776461e5-bf1a-4cea-9eb3-cf226d220f4d	1220	no_decision
1691842720.7498822	149908	163	20028	776461e5-bf1a-4cea-9eb3-cf226d220f4d	1647	no_decision
1691842721.5001888	149908	163	25033	776461e5-bf1a-4cea-9eb3-cf226d220f4d	2060	no_decision
1691842722.7248254	149908	163	30033	776461e5-bf1a-4cea-9eb3-cf226d220f4d	2471	no_decision
1691842723.4541166	149908	163	35038	776461e5-bf1a-4cea-9eb3-cf226d220f4d	2868	no_decision
1691842724.7708974	204840	60	5001	175ec696-cd90-4991-8983-5a9f9e0c1e3a	412	no_decision
1691842725.866271	204840	60	10005	175ec696-cd90-4991-8983-5a9f9e0c1e3a	837	no_decision
1691842726.9586818	204840	60	15005	175ec696-cd90-4991-8983-5a9f9e0c1e3a	1280	no_decision
1691842728.0556824	204840	60	20019	175ec696-cd90-4991-8983-5a9f9e0c1e3a	1704	no_decision
1691842728.797876	204840	60	25019	175ec696-cd90-4991-8983-5a9f9e0c1e3a	2125	no_decision
1691842969.974862	188392	173	5007	631b9227-0495-4f8b-96ef-4d7818d94fb5	388	unblock
1691843091.7795634	174323	182	5004	f1c9130b-d6d0-4287-9900-8ed702242bc4	458	unblock
1691843217.2694595	170409	83	5001	c4f84343-9e9a-43cf-b612-056b1c526258	335	unblock
1691843441.1025398	173334	120	5000	7ef68e94-aa4d-4d49-aa5b-c396e035d372	336	unblock
1691843709.0202453	204386	78	5002	1aa1848c-0f26-4a2a-a9ba-f27ce2c05743	368	no_decision
1691843710.0083604	204386	78	10002	1aa1848c-0f26-4a2a-a9ba-f27ce2c05743	801	no_decision
1691843711.0803382	204386	78	15004	1aa1848c-0f26-4a2a-a9ba-f27ce2c05743	1257	no_decision
1691843711.8230538	204386	78	20007	1aa1848c-0f26-4a2a-a9ba-f27ce2c05743	1699	no_decision
1691843712.924822	204386	78	25014	1aa1848c-0f26-4a2a-a9ba-f27ce2c05743	2161	no_decision
1691843714.044145	204386	78	30021	1aa1848c-0f26-4a2a-a9ba-f27ce2c05743	2608	no_decision
1691843715.1248262	204386	78	35027	1aa1848c-0f26-4a2a-a9ba-f27ce2c05743	3063	no_decision
1691843715.8571956	204386	78	40027	1aa1848c-0f26-4a2a-a9ba-f27ce2c05743	3488	no_decision
1691843824.6815429	174559	120	5001	fcd075b4-1761-4851-91aa-a8ee53f624f0	389	unblock
1691844167.456009	207846	60	5008	eea34712-7272-40c3-ae87-2aa1b53b8eb6	390	unblock
1691844190.2833846	200522	74	5008	69f72fd7-74f0-4703-a431-ab45070fb83e	227	no_decision
1691844191.3522844	200522	74	10022	69f72fd7-74f0-4703-a431-ab45070fb83e	472	unblock
1691844364.0885646	178655	38	5001	ae5ccea6-dbb4-4bb8-a28f-b0878fc12132	388	unblock
1691844485.0886202	122031	40	5004	5850841e-e471-40e7-bf63-e5b56555ac46	416	unblock
1691844843.5309205	176979	120	5006	877c89a5-9d27-47b5-942f-9246a09f6238	447	no_decision
1691844844.6177828	176979	120	10009	877c89a5-9d27-47b5-942f-9246a09f6238	971	unblock
1691844971.3694534	157800	254	5021	d066c561-b9ae-4e78-b937-91e7d6e75552	379	no_decision
1691844972.3733568	157800	254	10046	d066c561-b9ae-4e78-b937-91e7d6e75552	779	no_decision
1691844973.3939018	157800	254	15052	d066c561-b9ae-4e78-b937-91e7d6e75552	1194	no_decision
1691844974.511506	157800	254	20056	d066c561-b9ae-4e78-b937-91e7d6e75552	1632	no_decision
1691844975.2635393	157800	254	25062	d066c561-b9ae-4e78-b937-91e7d6e75552	2057	no_decision
1691844976.3546112	157800	254	30066	d066c561-b9ae-4e78-b937-91e7d6e75552	2488	no_decision
1691844977.4716203	157800	254	35074	d066c561-b9ae-4e78-b937-91e7d6e75552	2864	no_decision
1691844978.205995	157800	254	40076	d066c561-b9ae-4e78-b937-91e7d6e75552	3270	no_decision
1691845335.047423	121768	131	5000	d211e9af-0f9d-4548-9dd7-74a309c25cd8	479	unblock
1691845370.4242928	184123	48	5002	ba4cf3d8-cfc2-4fbe-9f0f-4f132bdd7608	350	unblock
1691845589.622144	188763	23	5007	27be5f35-f600-4844-8bf7-ef1a0c5d5ef1	386	unblock
1691845779.936248	181110	62	5006	4a13bb62-9d57-4194-9fd9-91838d6efb83	378	unblock
1691845922.8262792	125548	40	5004	1a930cbb-afda-49cf-a153-9a1a4966e53f	379	unblock
1691845964.766912	211398	60	5006	2e389173-9cd4-4232-8364-668ae0c8e0d2	252	no_decision
1691845965.8441997	211398	60	10031	2e389173-9cd4-4232-8364-668ae0c8e0d2	697	unblock
1691846177.952497	230020	111	5004	8ef9e6d7-eea7-43dc-a082-4a1a09286c76	386	unblock
1691846727.2287073	185676	20	5000	c1dc7998-3671-4804-bc33-bb43cd15f8e8	410	unblock
1691846808.1236634	201271	45	5008	7e69551d-2b0b-4a38-a7ac-1517427a0eaa	474	unblock
1691846917.3842514	177124	100	5022	0d2e408d-59d2-4814-9759-fe12b3f7369a	410	unblock
1691846995.651666	127541	58	5005	06e4cf4b-045a-4db2-b4b1-42288a7f0709	380	no_decision
1691846996.3892791	127541	58	10005	06e4cf4b-045a-4db2-b4b1-42288a7f0709	815	no_decision
1691846997.5272515	127541	58	15023	06e4cf4b-045a-4db2-b4b1-42288a7f0709	1228	no_decision
1691846998.6056857	127541	58	20049	06e4cf4b-045a-4db2-b4b1-42288a7f0709	1672	no_decision
1691846999.308123	127541	58	25053	06e4cf4b-045a-4db2-b4b1-42288a7f0709	2064	no_decision
1691847000.4337585	127541	58	30053	06e4cf4b-045a-4db2-b4b1-42288a7f0709	2470	no_decision
1691847001.4563296	127541	58	35055	06e4cf4b-045a-4db2-b4b1-42288a7f0709	2851	no_decision
1691847002.4940903	127541	58	40055	06e4cf4b-045a-4db2-b4b1-42288a7f0709	3251	no_decision
1691847003.5895169	127541	58	45064	06e4cf4b-045a-4db2-b4b1-42288a7f0709	3590	no_decision
1691847004.6810677	127541	58	50064	06e4cf4b-045a-4db2-b4b1-42288a7f0709	4000	stop_receiving
1691847323.0080392	187956	199	5002	2cc54caa-8375-43cf-94a1-e7a63bd74926	522	unblock
1691847409.797361	182252	120	5005	de6ddf4a-ce36-4b21-b8cb-a08ee8d04b2b	317	unblock
1691847505.1951406	206248	8	5005	6769d314-a4e0-4580-b6ae-f9d817345f68	355	unblock
1691847513.8991191	474987	164	5008	00e6047c-9f5e-4130-9d0c-5ae92cc2ec45	396	unblock
1691847695.5579047	581545	195	5000	3cd1dadd-7bf2-4732-a9ec-d838ec2241f4	432	unblock
1691848306.232231	132982	181	5010	c9ac996e-5d1f-4cde-9abb-673ac5717014	412	unblock
1691848371.241627	200789	240	5001	73a24c9b-7a82-4746-8cdf-e08ce0f62942	401	unblock
1691848504.751092	129190	50	5005	8d3684bb-bf1c-4ca8-8969-b4b98ed9b51b	362	unblock
1691848630.5841832	212428	79	5010	004d4ceb-2279-4da5-8a4f-a1d471c09ff5	240	unblock
1691848756.7344832	246923	95	5027	38fc2f6d-a8d5-441f-879b-d3b3ad55e59f	343	unblock
1691848771.343458	187155	221	5010	d3f47f05-d34c-47e5-90df-431bb2d43cee	356	unblock
1691848865.1445072	160232	149	5000	1dfe9fec-5150-44ab-af7d-94afa6b66c42	419	no_decision
1691848866.2520764	160232	149	10006	1dfe9fec-5150-44ab-af7d-94afa6b66c42	925	no_decision
1691848867.3825808	160232	149	15006	1dfe9fec-5150-44ab-af7d-94afa6b66c42	1395	no_decision
1691848956.755165	192721	199	5003	c7027c79-caf0-4cc3-b859-c48c58a109db	406	unblock
1691849071.1434083	195858	230	5005	bf2bf4d6-e677-4e4d-ab38-fc4362848729	387	unblock
1691849300.3660913	248477	95	5000	5f292672-d7c2-415a-b8ef-797bc087d040	363	unblock
1691849315.2524388	131204	50	5001	0074578c-de42-4c13-8890-2b984545fb5f	386	unblock
1691849652.7026494	143215	114	5002	e1497e6b-7378-4b50-a7de-595a80c793bd	388	unblock
1691849845.279305	407249	252	5004	9f2b3733-17fe-4df4-a2fb-5e54603ff86a	372	unblock
1691850536.7793474	219307	136	5014	dd7d08ca-4e0d-451a-9550-e0162dd085bd	410	unblock
1691850648.005526	230221	239	5004	9b3ca85c-20d7-48d5-b54d-11ed365a2c22	412	unblock
1691850953.197285	202885	6	5006	c5d486b6-68ac-4132-b6d9-c691b13438c2	149	no_decision
1691850953.9496567	202885	6	10009	c5d486b6-68ac-4132-b6d9-c691b13438c2	635	no_decision
1691850955.03029	202885	6	15013	c5d486b6-68ac-4132-b6d9-c691b13438c2	1050	no_decision
1691850956.129249	202885	6	20018	c5d486b6-68ac-4132-b6d9-c691b13438c2	1474	no_decision
1691850957.2139778	202885	6	25018	c5d486b6-68ac-4132-b6d9-c691b13438c2	1928	no_decision
1691851160.8784366	175872	234	5001	9eed9203-2026-4401-857e-5b1e3814ce60	406	unblock
1691851360.2835908	287641	132	5002	65eeb7bb-f1e1-4d11-94db-50518cb2c715	345	unblock
1691851430.8334286	223604	35	5005	d4de8bf6-9649-4b66-9ca5-023dd5e69dde	374	unblock
1691851633.6210957	174125	163	5005	b8bfba77-1bc3-4e26-bea8-25d49be826d7	521	unblock
1691851741.4997132	244969	158	5014	aac536ea-8110-4bab-9288-0b981155d019	402	unblock
1691851804.7624087	174684	163	5010	32214a63-76d5-4038-a243-897c3a821a94	401	unblock
1691851930.832391	230455	73	5002	343ca321-44cf-4463-a442-03797666fed2	392	unblock
1691852179.2790668	222845	136	5000	4128b3b9-746f-4009-b8cc-d7f8a65188bc	149	no_decision
1691852357.3633945	146321	26	5011	47a993a3-94a6-4603-8e2e-f299d83d44b7	360	no_decision
1691852358.495495	146321	26	10014	47a993a3-94a6-4603-8e2e-f299d83d44b7	722	no_decision
1691852489.894935	106041	34	5004	e6bb095b-fb2c-49c3-95ff-52a4613d5b70	414	unblock
1691852530.0927553	200083	64	5010	8e46d178-c7a4-486a-b45d-c5a3db275333	338	unblock
1691852580.715966	195656	124	5003	59d224b7-e69d-4310-a974-dd95c579e2d6	413	unblock
1691852633.6528704	188982	20	5003	8356342e-83aa-4ae0-aa05-db4f1097d734	417	unblock
1691852739.5480845	217550	243	5002	9776d5d7-0791-4ae0-b4e1-08512fdeca11	219	no_decision
1691852740.6355495	217550	243	10006	9776d5d7-0791-4ae0-b4e1-08512fdeca11	477	unblock
1691852858.8713968	346196	141	5011	31edb142-0a6c-438d-ac20-8850640d61f7	393	unblock
1691852988.781848	201588	205	5001	9a201e99-1696-4cb6-92f0-6c28bb5ecf26	414	unblock
1691853040.4954505	159143	180	5019	c83fb52a-019a-4905-916f-cc3c5b9f180d	389	unblock
1691853331.8334596	168086	165	5003	9a73ed81-789a-4b49-9d0f-0471a6138304	359	unblock
1691853755.2198963	195753	120	5015	80bfd268-dffa-4acb-8adf-4090bda82c64	374	unblock
1691853995.704872	228875	35	5001	4e3d4660-d717-49de-ba2f-c26879b01173	410	no_decision
1691853996.899188	228875	35	10002	4e3d4660-d717-49de-ba2f-c26879b01173	819	no_decision
1691853997.6643662	228875	35	15004	4e3d4660-d717-49de-ba2f-c26879b01173	1186	no_decision
1691853999.003351	228875	35	20007	4e3d4660-d717-49de-ba2f-c26879b01173	1511	no_decision
1691853999.7123978	228875	35	25009	4e3d4660-d717-49de-ba2f-c26879b01173	1904	no_decision
1691854000.8013234	228875	35	30014	4e3d4660-d717-49de-ba2f-c26879b01173	2309	no_decision
1691854097.0612662	196059	62	5006	748de4a4-4eef-4dcc-8452-f421d4848f8e	383	unblock
1691854303.355514	138127	40	5005	6e645dea-5975-4807-a870-573f14bb71bf	411	unblock
1691854399.4766862	143737	131	5000	fe22bab2-5270-4407-b380-150b88594a03	392	unblock
1691854439.8510582	214064	51	5007	bd9f4595-7d9c-4181-b6d1-eda6fa00865b	362	no_decision
1691854440.8743649	214064	51	10014	bd9f4595-7d9c-4181-b6d1-eda6fa00865b	750	unblock
1691854546.222332	216372	240	5000	89b9d936-d35e-4930-8ca1-21ac18ac66f3	413	unblock
1691854803.416387	153522	26	5007	da57798c-eaac-4acd-a9df-2048c2a264fc	423	unblock
1691855267.4641414	183246	255	5003	0d7bc064-6cd3-4cd9-86db-42ecdd42f955	403	unblock
1691855632.6652768	218430	99	5006	81105e07-0e2e-401d-a52c-1fc0a5454e21	485	unblock
1691856102.2648456	205607	182	5004	35354f28-8730-4e4e-a9b2-3343f0db877f	455	unblock
1691856110.9432373	259823	160	5001	576647d2-17ca-4bf2-b50d-b84ea35fda37	365	unblock
1691856258.1126976	186054	234	5002	b835cbbc-08f2-4504-a085-ce9701dcd40e	334	unblock
1691856610.8380742	228526	79	5019	835f4fe9-d5ad-495e-808e-615d5d58d05c	397	unblock
1691857078.6972404	266026	93	5007	cc2d6f5b-99c2-4694-9f45-52ae557f4f58	395	unblock
1691857117.842083	213510	230	5001	77210331-0e39-4b3d-b044-965da5548b0c	366	unblock
1691857248.7085795	247602	85	5009	f07fec56-c4b5-498b-b9d5-8a530d3cd5de	350	unblock
1691857441.8971567	110036	44	5000	c0eee0fd-6586-4ff5-a303-f05e7a0841a0	369	unblock
1691857488.6385396	119513	104	5000	3d9bfd22-4866-44c6-87da-e49c25fce276	403	unblock
1691857815.623342	231345	79	5000	7815d22e-e9e7-4728-82db-74627d4bc6c0	445	unblock
1691858039.2289338	150943	80	5002	ee66cac0-2fae-4bd8-9092-e17f6e84fed2	450	unblock
1691858148.6891031	169456	166	5002	e52a8631-57f3-4c5e-9c07-aaa5e2c1b42c	384	unblock
1691858170.8490813	226317	69	5015	2378736f-3488-43ea-a6d5-390369d61c7f	201	no_decision
1691858171.937403	226317	69	10017	2378736f-3488-43ea-a6d5-390369d61c7f	433	no_decision
1691858173.0389144	226317	69	15022	2378736f-3488-43ea-a6d5-390369d61c7f	891	unblock
1691858260.069956	205744	120	5000	34e67110-881e-4072-93fd-34d934f7591d	389	unblock
1691858509.175347	206273	120	5008	f76483a9-e64b-4c4b-8276-b9398e0fc30d	388	unblock
1691858632.4174397	180053	83	5000	5b27d832-21d7-429a-a5d1-3b858b657613	417	unblock
1691858657.0652726	148940	211	5001	b0b15e57-cf43-44cb-a7bd-06f7359885a0	391	unblock
1691858755.1596048	257814	111	5011	59fc7cbb-c6df-49bc-b250-5a8ef76a7f59	432	unblock
1691858803.6779366	149001	125	5026	ac849942-20e3-4f88-b04d-1ad2cb668059	369	unblock
1691859319.7205458	216906	199	5000	bd2a3db4-d760-4343-89fa-50f9bfb80f59	374	unblock
1691859443.3842578	159487	181	5003	639eb4c7-b9a5-4023-a292-ad9d69842e45	359	unblock
1691859590.731756	219293	256	5000	a8aeb087-8403-4ebe-a22c-34f6d8b210e2	370	unblock
1691859774.4118	249004	63	5015	36639a5b-beb4-4947-80a5-496c5c5e64c6	403	unblock
1691859775.880369	160478	131	5002	6fbbc388-93d6-4caf-86f6-56435cf96158	253	unblock
1691859804.3516595	221306	8	5001	765f090d-7902-40d8-a8c6-cfdd76317f82	330	unblock
1691860004.3992512	239481	136	5001	9e203223-5ed6-4050-b264-257b353bdd76	372	unblock
1691860039.76536	145184	155	5030	53c97ae7-117d-4fbc-afee-f2e93abe7cd5	429	unblock
1691860607.7486818	208484	24	5021	0765cf4c-99f2-48eb-802c-9051350ecf59	389	unblock
1691860706.12109	220696	199	5000	93741359-b1de-4fff-9925-eee41b81629c	384	unblock
1691860849.0962355	220425	128	5000	3a99df21-70a4-4fbd-960a-e6337975ccb4	368	unblock
1691860918.7402153	216799	182	5007	1f9ae48a-741b-4d4f-bf13-3e4730898401	386	unblock
1691861109.2344303	128300	101	5000	2fa9cced-15ee-4535-9c59-d6230c0fcb99	265	unblock
1691861186.074484	225018	215	5001	be188335-9d7e-4ad4-90c7-ccd62d67bf4a	376	unblock
1691861203.3372502	147941	37	5012	d3c030c2-e5fe-4a96-8522-36fb47a3e49e	532	no_decision
1691861204.399368	147941	37	10016	d3c030c2-e5fe-4a96-8522-36fb47a3e49e	1094	no_decision
1691861205.5825226	147941	37	15017	d3c030c2-e5fe-4a96-8522-36fb47a3e49e	1550	no_decision
1691861206.239333	147941	37	20020	d3c030c2-e5fe-4a96-8522-36fb47a3e49e	2058	no_decision
1691861247.9833715	217834	182	5001	1ef0efd8-1fa4-4ab3-8ce6-0c29a6937095	465	unblock
1691861362.3489902	292024	188	5005	23f09f26-689b-4fc2-a1be-b8de79d897b0	390	unblock
1691861521.1737008	138163	208	5007	eef7e987-853e-4132-b53d-84641062e463	382	unblock
1691861595.2783923	273419	160	5003	60b32986-b7fe-408a-b3f8-381a717201c6	355	unblock
1691861736.50542	189629	66	5006	79092d59-6813-4676-b2ee-f91aa429281d	408	unblock
1691861971.2469027	840267	67	5005	31e9d2e0-c317-4099-b18b-3abd29e60fad	395	unblock
1691862384.4484496	130999	101	5003	ce7893be-08a7-4bfb-9bc4-53c3f043418e	353	unblock
1691862413.1732626	263688	158	5000	eab68ef6-fb2d-4ee8-bd32-80892d54eb91	223	unblock
1691863067.3130732	215013	120	5006	0251298d-c2ca-4337-ae8b-4ba600b84d1a	366	unblock
1691863388.2441046	194541	156	5002	0b289f46-2a2b-434f-9814-337b3f9b69b2	402	unblock
1691863608.192242	263910	95	5007	ffb1bc97-26ce-42ec-bb12-85da6972cf11	265	unblock
1691863642.937184	215929	23	5006	ac64a0f9-b555-49b8-8ead-2c2fc300dff7	505	unblock
1691863761.7587612	228002	256	5003	45e18b3c-f59b-43f5-bd0d-c861b76d3506	317	unblock
1691864313.859833	162670	125	5005	9134e314-6c53-4066-a227-5089751b8076	426	unblock
1691864362.4747756	163418	110	5007	c8e2dbc3-dbc0-47fa-a285-76919eb43723	293	unblock
1691864426.7577634	170704	248	5002	2c08a14a-15dc-46c1-8e24-e8703902c7cb	426	unblock
1691864540.6590347	211921	172	5002	130ff83b-d8ff-4fed-8e1c-9b21564ef592	409	unblock
1691865051.8396766	267814	95	5006	58bb0375-f1b8-453d-b6ac-b46d18843774	418	unblock
1691865063.0813568	186209	254	5005	314d6319-79d0-4189-ba59-eed13a2501bd	329	unblock
1691865340.0078042	114810	44	5007	011f07c6-39d0-4de3-88c9-d6fc4a3ba1a8	415	unblock
1691865479.3923702	192643	255	5003	ea0cf112-55dd-4a23-818f-96ec600c5090	378	unblock
1691865661.0460384	379759	222	5003	d726ba99-4721-46ce-8558-cb1d3dad07ec	380	unblock
1691865707.5040116	269113	239	5007	01bbe21e-6713-4b09-a634-800cf6ad0785	442	unblock
1691865950.9171276	239221	51	5000	2265d381-afda-40cb-8d44-374336b3412c	245	unblock
1691865982.2603412	232236	207	5001	bc536a5a-20bc-4888-8be7-4a62016b1f1b	428	no_decision
1691865983.3613255	232236	207	10004	bc536a5a-20bc-4888-8be7-4a62016b1f1b	964	no_decision
1691865984.447149	232236	207	15012	bc536a5a-20bc-4888-8be7-4a62016b1f1b	1489	no_decision
1691865985.4983273	232236	207	20012	bc536a5a-20bc-4888-8be7-4a62016b1f1b	1965	no_decision
1691865986.253188	232236	207	25013	bc536a5a-20bc-4888-8be7-4a62016b1f1b	2478	no_decision
1691866319.398033	158148	253	5006	c66b677f-09cd-4e99-a94e-2b5f0fe224ce	298	unblock
1691866462.406718	347142	84	5000	3bbaab9e-0148-40bb-b4a3-90cd70a6decb	407	unblock
1691866676.2847476	320528	233	5002	1dabe329-baa2-4b70-bb40-211a0f6069e9	379	unblock
1691867572.9315166	340070	169	5003	34cd23ec-e412-4b7b-a12e-02190bc26ba6	358	unblock
1691867662.0651078	226539	120	5004	ada0f8bc-22b2-4d97-a1db-6368dd7c23ea	392	unblock
1691868297.9938755	250084	79	5031	60dcf0b9-a43b-4667-8acc-7965d63a28b1	261	unblock
1691868606.6521077	657975	72	5009	e7500017-9e6b-49af-b8e8-bf39a0999dd8	400	unblock
1691869072.4105444	860485	67	5000	bebe4e71-5eea-4efa-8491-839ed5f55b8b	361	no_decision
1691869073.5223336	860485	67	10005	bebe4e71-5eea-4efa-8491-839ed5f55b8b	756	no_decision
1691869074.2570298	860485	67	15008	bebe4e71-5eea-4efa-8491-839ed5f55b8b	1130	no_decision
1691869075.350382	860485	67	20011	bebe4e71-5eea-4efa-8491-839ed5f55b8b	1517	no_decision
1691869076.4598231	860485	67	25019	bebe4e71-5eea-4efa-8491-839ed5f55b8b	1895	no_decision
1691869115.1715546	224335	249	5005	3b2cc90d-1f0f-4ea6-9282-e7f704a9c263	459	unblock
1691869256.437132	231980	94	5021	c6ae3fcf-e8c2-440c-8328-604345ab099f	354	unblock
1691870277.1504855	198278	180	5003	72f8bb4e-9bfe-4439-ac7d-4abe56bdf328	358	unblock
1691870371.3779013	198538	180	5001	44a2c67f-ec07-4511-bfaf-1fa76c95284a	389	unblock
1691870530.6555614	240621	134	5018	9b5c3483-0a97-443a-8121-b24ea643c1ba	397	unblock
1691870709.250233	146810	208	5017	d5901b73-4f5d-4bea-91d8-e21486f1e7bb	392	unblock
1691870832.7290924	189373	181	5009	700d5d01-4a2f-442a-a833-5e0b8219d9fd	392	unblock
1691870988.7377949	228440	20	5003	7c4586b6-b337-4d44-9929-cef3ee4c1967	304	no_decision
1691870989.737105	228440	20	10007	7c4586b6-b337-4d44-9929-cef3ee4c1967	682	unblock
1691871095.3930602	154250	153	5003	bed63905-63af-401e-8c99-107e9507da0e	369	unblock
1691871099.9909012	190882	245	5014	ca990581-5778-4294-8a3a-4afcecf699e0	411	unblock
1691871244.6342206	143704	127	5013	a7ab6895-ca0e-4d6b-9172-6bef59366391	371	unblock
1691871598.6543057	362302	84	5003	9cf5b894-d528-44d3-bfb8-6af462b6ad00	358	unblock
1691871628.8442223	201545	163	5005	145f840d-7fc0-406e-8507-70917481d58e	366	unblock
1691872459.113996	88815	65	5000	65809ef8-a397-4854-99ae-406e970755ed	302	unblock
1691872710.3921928	134012	190	5002	9eeca172-7d41-42eb-bb8d-1c12733e7cb1	471	no_decision
1691872711.459056	134012	190	10002	9eeca172-7d41-42eb-bb8d-1c12733e7cb1	991	no_decision
1691872813.5553155	208644	42	5007	49ae2020-645f-49d3-8a67-bc3e64d21716	389	unblock
1691873103.86369	267657	243	5018	6f27be24-358a-45f6-89ef-da59e84e569b	369	unblock
1691873131.4258192	156443	101	5008	928b543c-19dc-4e8e-8c2f-bf3a42c08f44	310	unblock
1691873417.7915783	354395	169	5000	67cee5c8-0e0b-487e-b2f0-919d205dc6cd	466	unblock
1691874176.2873917	191077	206	5006	5e18f444-f42c-4e21-93f5-79638c39b8f6	356	unblock
1691874189.977255	249894	55	5010	d2f32fbf-e5ee-462d-910e-70f7f43e6c2a	371	unblock
1691874882.1946847	314390	239	5004	5900d641-064d-4389-95f6-dd536b914014	399	unblock
1691874905.8736804	184495	235	5002	2cb8c9b0-0933-4c95-8f90-d6378f3796f9	483	unblock
1691875420.7929842	129213	109	5000	83087917-df8a-43ba-9bc3-b805d4f9fba5	444	unblock
1691875719.7356143	175714	110	5006	5b429b0a-350a-4417-9b5a-edfa36127d9e	330	unblock
1691876850.8698812	362990	169	5004	83dd29e0-fda8-45f0-861e-cf036cd892a4	350	unblock
1691877293.103824	205028	245	5006	a1db9080-8428-4856-ae4a-06036afeae21	411	unblock
1691877307.3443477	213379	183	5000	08da871d-0891-4256-8dd4-a164ab3b10cf	412	unblock
